,id,category,labels,link,text
150,679aa2eae0d6d6d267a04b7c,issue,process -> automating commit/issue/PR creation,https://github.com/getsentry/sentry/issues/70404,"IntegrityError: UniqueViolation('duplicate key value violates unique constraint ""sentry_monitorcheckin_guid_key""\...
Sentry Issue: [SENTRY-2HHK](https://sentry.sentry.io/issues/4926177383/?referrer=github_integration)

```
MonitorCheckIn.DoesNotExist: MonitorCheckIn matching query does not exist.
  File ""sentry/monitors/consumers/monitor_consumer.py"", line 634, in _process_checkin
    check_in = MonitorCheckIn.objects.select_for_update().get(

MonitorCheckIn.DoesNotExist: MonitorCheckIn matching query does not exist.
  File ""django/db/models/query.py"", line 948, in get_or_create
    return self.get(**kwargs), False
  File ""django/db/models/query.py"", line 649, in get
    raise self.model.DoesNotExist(

UniqueViolation: duplicate key value violates unique constraint ""sentry_monitorcheckin_guid_key""
DETAIL:  Key (guid)=(9783526e-909d-49b5-9667-df2fe4457530) already exists.

  File ""sentry/db/postgres/decorators.py"", line 91, in inner
    return func(self, sql, *args, **kwargs)
  File ""sentry/db/postgres/base.py"", line 84, in execute
    return self.cursor.execute(sql, clean_bad_params(params))

UniqueViolation: UniqueViolation('duplicate key value violates unique constraint ""sentry_monitorcheckin_guid_key""\nDETAIL:  Key (guid)=(9783526e-909d-49b5-9667-df2fe4457530) already exists.\n')
SQL: INSERT INTO ""sentry_monitorcheckin"" (""guid"", ""project_id"", ""monitor_id"", ""monitor_environment_id"", ""location_id"", ""status"", ""duration"", ""date_added"", ""date_updated"", ""expected_time"", ""timeout_at"", ""monitor_config"", ""trace_id"", ""attachment_id"", ""config"") VALUES (%s, %s, %s, %s, %s, %s, %s, %s, %s, %s, %s, %s, %s, %s, %s) RETURNING ""sentry_monitorcheckin"".""id""
(2 additional frame(s) were not displayed)
...
  File ""sentry/db/postgres/decorators.py"", line 75, in inner
    return func(self, *args, **kwargs)
  File ""sentry/db/postgres/decorators.py"", line 18, in inner
    return func(self, *args, **kwargs)
  File ""sentry/db/postgres/decorators.py"", line 93, in inner
    raise type(e)(f""{e!r}\nSQL: {sql}"").with_traceback(e.__traceback__)
  File ""sentry/db/postgres/decorators.py"", line 91, in inner
    return func(self, sql, *args, **kwargs)
  File ""sentry/db/postgres/base.py"", line 84, in execute
    return self.cursor.execute(sql, clean_bad_params(params))

IntegrityError: UniqueViolation('duplicate key value violates unique constraint ""sentry_monitorcheckin_guid_key""\nDETAIL:  Key (guid)=(9783526e-909d-49b5-9667-df2fe4457530) already exists.\n')
SQL: INSERT INTO ""sentry_monitorcheckin"" (""guid"", ""project_id"", ""monitor_id"", ""monitor_environment_id"", ""location_id"", ""status"", ""duration"", ""date_added"", ""date_updated"", ""expected_time"", ""timeout_at"", ""monitor_config"", ""trace_id"", ""attachment_id"", ""config"") VALUES (%s, %s, %s, %s, %s, %s, %s, %s, %s, %s, %s, %s, %s, %s, %s) RETURNING ""sentry_monitorcheckin"".""id""
(23 additional frame(s) were not displayed)
...
  File ""sentry/silo/base.py"", line 146, in override
    return original_method(*args, **kwargs)
  File ""sentry/silo/base.py"", line 146, in override
    return original_method(*args, **kwargs)
  File ""sentry/silo/base.py"", line 146, in override
    return original_method(*args, **kwargs)
  File ""sentry/monitors/models.py"", line 523, in save
    return super().save(*args, **kwargs)
  File ""sentry/silo/base.py"", line 146, in override
    return original_method(*args, **kwargs)

Failed to process check-in
```
Issue created from Copilot"
151,679aa2eae0d6d6d267a04bd6,issue,development environment -> continuous integration -> implementing/fixing jobs/actions,https://github.com/OpenSourceFellows/amplify/issues/913,"TypeError: 'NoneType' object does not support item assignment
Sentry Issue: [SENTRY-11P0](https://sentry.sentry.io/issues/4208426984/?referrer=github_integration)

```
TypeError: 'NoneType' object does not support item assignment
(1 additional frame(s) were not displayed)
...
  File ""sentry/api/base.py"", line 306, in handle_exception
    response = super().handle_exception(exc)
  File ""sentry/api/base.py"", line 439, in dispatch
    response = handler(request, *args, **kwargs)
  File ""sentry/api/endpoints/project_event_details.py"", line 91, in get
    data = wrap_event_response(
  File ""sentry/api/endpoints/project_event_details.py"", line 48, in wrap_event_response
    event_data[""nextEventID""] = next_event_id
```
Issue created from Copilot"
152,679aa2eae0d6d6d267a04c52,issue,process -> automating commit/issue/PR creation,https://github.com/getsentry/sentry/issues/70683,"ValueError: invalid stack trace rule config: 'type'
Sentry Issue: [SENTRY-2Z9M](https://sentry.sentry.io/issues/5060238499/?referrer=github_integration)

```
KeyError: 'type'
(3 additional frame(s) were not displayed)
...
  File ""sentry/grouping/enhancer/rules.py"", line 91, in _from_config_structure
    [Match._from_config_structure(x, version) for x in tuple[0]],
  File ""sentry/grouping/enhancer/rules.py"", line 91, in <listcomp>
    [Match._from_config_structure(x, version) for x in tuple[0]],
  File ""sentry/grouping/enhancer/matchers.py"", line 114, in _from_config_structure
    return FrameMatch.from_key(key, arg, negated)
  File ""sentry/grouping/enhancer/matchers.py"", line 131, in from_key
    instance = cls.instances[instance_key] = cls._from_key(key, pattern, negated)
  File ""sentry/grouping/enhancer/matchers.py"", line 149, in _from_key
    }[MATCHERS[key]]

ValueError: invalid stack trace rule config: 'type'
(13 additional frame(s) were not displayed)
...
  File ""sentry/eventstore/models.py"", line 378, in get_sorted_grouping_variants
    variants = self.get_grouping_variants(force_config)
  File ""sentry/eventstore/models.py"", line 455, in get_grouping_variants
    loaded_grouping_config = load_grouping_config(grouping_config)
  File ""sentry/grouping/api.py"", line 221, in load_grouping_config
    return CONFIGURATIONS[config_id](**config_dict)
  File ""sentry/grouping/strategies/base.py"", line 290, in __init__
    enhancements_instance = Enhancements.loads(enhancements)
  File ""sentry/grouping/enhancer/__init__.py"", line 227, in loads
    raise ValueError(""invalid stack trace rule config: %s"" % e)
```
Issue created from Copilot"
153,679aa2eae0d6d6d267a04c59,issue,process -> automating commit/issue/PR creation,https://github.com/getsentry/sentry/issues/70694,"ValueError: invalid stack trace rule config: 'type'
Sentry Issue: [SENTRY-2Z9M](https://sentry.sentry.io/issues/5060238499/?referrer=github_integration)

```
KeyError: 'type'
(3 additional frame(s) were not displayed)
...
  File ""sentry/grouping/enhancer/rules.py"", line 91, in _from_config_structure
    [Match._from_config_structure(x, version) for x in tuple[0]],
  File ""sentry/grouping/enhancer/rules.py"", line 91, in <listcomp>
    [Match._from_config_structure(x, version) for x in tuple[0]],
  File ""sentry/grouping/enhancer/matchers.py"", line 114, in _from_config_structure
    return FrameMatch.from_key(key, arg, negated)
  File ""sentry/grouping/enhancer/matchers.py"", line 131, in from_key
    instance = cls.instances[instance_key] = cls._from_key(key, pattern, negated)
  File ""sentry/grouping/enhancer/matchers.py"", line 149, in _from_key
    }[MATCHERS[key]]

ValueError: invalid stack trace rule config: 'type'
(13 additional frame(s) were not displayed)
...
  File ""sentry/eventstore/models.py"", line 378, in get_sorted_grouping_variants
    variants = self.get_grouping_variants(force_config)
  File ""sentry/eventstore/models.py"", line 455, in get_grouping_variants
    loaded_grouping_config = load_grouping_config(grouping_config)
  File ""sentry/grouping/api.py"", line 221, in load_grouping_config
    return CONFIGURATIONS[config_id](**config_dict)
  File ""sentry/grouping/strategies/base.py"", line 290, in __init__
    enhancements_instance = Enhancements.loads(enhancements)
  File ""sentry/grouping/enhancer/__init__.py"", line 227, in loads
    raise ValueError(""invalid stack trace rule config: %s"" % e)
```
Issue created from Copilot"
154,679aa2eae0d6d6d267a04c5f,issue,process -> automating commit/issue/PR creation,https://github.com/getsentry/sentry/issues/70703,"IntegrationError: Could not fetch issue create configuration from Jira.
Sentry Issue: [SENTRY-XXW](https://sentry.sentry.io/issues/3899254653/?referrer=github_integration)

```
IntegrationError: Could not fetch issue create configuration from Jira.
  File ""sentry/utils/safe.py"", line 29, in safe_execute
    result = func(*args, **kwargs)
  File ""sentry/rules/actions/integrations/create_ticket/utils.py"", line 119, in create_issue
    response = installation.create_issue(data)
  File ""sentry/integrations/jira/integration.py"", line 811, in create_issue
    raise IntegrationError(""Could not fetch issue create configuration from Jira."")

create_issue.process_error
```
Issue created from Copilot"
155,679aa385e0d6d6d267a04e0f,issue,process -> automating commit/issue/PR creation -> creating commit/issue/PR description,https://github.com/sentry-demos/empower/issues/516,"ValueError: invalid stack trace rule config: 'type'
Sentry Issue: [SENTRY-35JK](https://sentry.sentry.io/issues/5146044061/?referrer=github_integration)

```
KeyError: 'type'
(3 additional frame(s) were not displayed)
...
  File ""sentry/grouping/enhancer/rules.py"", line 91, in _from_config_structure
    [Match._from_config_structure(x, version) for x in tuple[0]],
  File ""sentry/grouping/enhancer/rules.py"", line 91, in <listcomp>
    [Match._from_config_structure(x, version) for x in tuple[0]],
  File ""sentry/grouping/enhancer/matchers.py"", line 114, in _from_config_structure
    return FrameMatch.from_key(key, arg, negated)
  File ""sentry/grouping/enhancer/matchers.py"", line 131, in from_key
    instance = cls.instances[instance_key] = cls._from_key(key, pattern, negated)
  File ""sentry/grouping/enhancer/matchers.py"", line 149, in _from_key
    }[MATCHERS[key]]

ValueError: invalid stack trace rule config: 'type'
(10 additional frame(s) were not displayed)
...
  File ""sentry/eventstore/models.py"", line 378, in get_sorted_grouping_variants
    variants = self.get_grouping_variants(force_config)
  File ""sentry/eventstore/models.py"", line 455, in get_grouping_variants
    loaded_grouping_config = load_grouping_config(grouping_config)
  File ""sentry/grouping/api.py"", line 221, in load_grouping_config
    return CONFIGURATIONS[config_id](**config_dict)
  File ""sentry/grouping/strategies/base.py"", line 285, in __init__
    enhancements_instance = Enhancements.loads(enhancements)
  File ""sentry/grouping/enhancer/__init__.py"", line 227, in loads
    raise ValueError(""invalid stack trace rule config: %s"" % e)
```
Issue created from Copilot"
156,679aa385e0d6d6d267a04e15,issue,process -> automating commit/issue/PR creation,https://github.com/sentry-demos/empower/issues/519,"TypeError: 'NoneType' object does not support item assignment
Sentry Issue: [SENTRY-11P0](https://sentry.sentry.io/issues/4208426984/?referrer=github_integration)

```
TypeError: 'NoneType' object does not support item assignment
(1 additional frame(s) were not displayed)
...
  File ""sentry/api/base.py"", line 306, in handle_exception
    response = super().handle_exception(exc)
  File ""sentry/api/base.py"", line 439, in dispatch
    response = handler(request, *args, **kwargs)
  File ""sentry/api/endpoints/project_event_details.py"", line 91, in get
    data = wrap_event_response(
  File ""sentry/api/endpoints/project_event_details.py"", line 48, in wrap_event_response
    event_data[""nextEventID""] = next_event_id
```
Issue created from Copilot"
157,679aa385e0d6d6d267a04e93,issue,process -> automating commit/issue/PR creation,https://github.com/sentry-demos/empower/issues/522,"IntegrationError: Organization Integration does not exist
Sentry Issue: [SENTRY-2B1T](https://sentry.sentry.io/issues/4723890959/?referrer=github_integration)

```
IntegrationError: Organization Integration does not exist
  File ""sentry/integrations/mixins/repositories.py"", line 53, in check_file
    client = self.get_client()
  File ""sentry/integrations/github/integration.py"", line 164, in get_client
    raise IntegrationError(""Organization Integration does not exist"")
```
Issue created from Copilot"
158,679aa4b8e0d6d6d267a05237,issue,"software quality -> fixing -> functional bugs,software quality -> fixing -> supporting debugging",https://github.com/microsoft/terraform-provider-power-platform/issues/332,"Received an update for a subscription, but no associated alert rule exists
Sentry Issue: [SENTRY-Q48](https://sentry.sentry.io/issues/2382970109/?referrer=github_integration)

```
Received an update for a subscription, but no associated alert rule exists
```
Issue created from Copilot"
159,679aa4b8e0d6d6d267a053d0,issue,software quality -> fixing -> supporting debugging,https://github.com/flutter/flutter/issues/150605,"handleError
Sentry Issue: [VANGUARD-3P](https://sentry.sentry.io/issues/5099344533/?referrer=github_integration)

```
Error: Object captured as exception with keys: data, error, internal, status
  File ""/app/build/index.js"", line 80, in handleError
    error2 instanceof Error ? Sentry.captureRemixServerException(error2, ""remix.server"", request) : Sentry.captureException(error2);
  File ""/app/build/server.js"", line 35905, in handleError
    errorHandler(error, {
  File ""/app/build/server.js"", line 36011, in <anonymous>
    handleError(err);
  File ""/app/build/server.js"", line 36009, in handleDocumentRequestRR
    Object.values(context.errors).forEach((err) => {
  File ""/app/build/server.js"", line 35928, in requestHandler
    response = await handleDocumentRequestRR(serverMode, _build, staticHandler, request, loadContext, handleError, criticalCss);
...
(3 additional frame(s) were not displayed)
```
Issue created from Copilot"
160,679ab035e0d6d6d267a05c22,issue,process -> automating commit/issue/PR creation -> creating commit/issue/PR description,https://github.com/shopware/shopware/issues/4077,"AttributeError: 'NoneType' object has no attribute 'get'
Sentry Issue: [SENTRY-38AJ](https://sentry.sentry.io/issues/5246341913/?referrer=github_integration)

```
AttributeError: 'NoneType' object has no attribute 'get'
  File ""sentry/tasks/post_process.py"", line 747, in run_post_process_job
    pipeline_step(job)
  File ""sentry/tasks/post_process.py"", line 1302, in sdk_crash_monitoring
    sdk_crash_detection.detect_sdk_crash(
  File ""sentry/utils/sdk_crashes/sdk_crash_detection.py"", line 110, in detect_sdk_crash
    if sdk_crash_detector.is_sdk_crash(frames):
  File ""sentry/utils/sdk_crashes/sdk_crash_detector.py"", line 78, in is_sdk_crash
    function = frame.get(""function"")

Failed to process pipeline step sdk_crash_monitoring
```
Issue created from Copilot"
161,679ab0efe0d6d6d267a05e66,issue,feature implementation/enhancement -> implementing a new feature,https://github.com/Azure-Samples/azure-search-openai-demo/issues/1935,"AttributeError: 'NoneType' object has no attribute 'get'
Sentry Issue: [SENTRY-38AJ](https://sentry.sentry.io/issues/5246341913/?referrer=github_integration)

```
AttributeError: 'NoneType' object has no attribute 'get'
  File ""sentry/tasks/post_process.py"", line 733, in run_post_process_job
    pipeline_step(job)
  File ""sentry/tasks/post_process.py"", line 1288, in sdk_crash_monitoring
    sdk_crash_detection.detect_sdk_crash(
  File ""sentry/utils/sdk_crashes/sdk_crash_detection.py"", line 110, in detect_sdk_crash
    if sdk_crash_detector.is_sdk_crash(frames):
  File ""sentry/utils/sdk_crashes/sdk_crash_detector.py"", line 78, in is_sdk_crash
    function = frame.get(""function"")

Failed to process pipeline step sdk_crash_monitoring
```
Issue created from Copilot"
162,679ab0efe0d6d6d267a05eb9,issue,process -> automating commit/issue/PR creation -> creating commit/issue/PR description,https://github.com/shopware/shopware/issues/4577,"AttributeError: 'NoneType' object has no attribute 'get'
Sentry Issue: [SENTRY-38AJ](https://sentry.sentry.io/issues/5246341913/?referrer=github_integration)

```
AttributeError: 'NoneType' object has no attribute 'get'
  File ""sentry/tasks/post_process.py"", line 733, in run_post_process_job
    pipeline_step(job)
  File ""sentry/tasks/post_process.py"", line 1288, in sdk_crash_monitoring
    sdk_crash_detection.detect_sdk_crash(
  File ""sentry/utils/sdk_crashes/sdk_crash_detection.py"", line 110, in detect_sdk_crash
    if sdk_crash_detector.is_sdk_crash(frames):
  File ""sentry/utils/sdk_crashes/sdk_crash_detector.py"", line 78, in is_sdk_crash
    function = frame.get(""function"")

Failed to process pipeline step sdk_crash_monitoring
```
Issue created from Copilot"
